개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3040000,202530400000900482,생활방범-509,방범용,가로변,서울특별시 광진구 긴고랑로38,서울특별시 광진구 긴고랑로38,,37.56283,127.080320,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900483,생활방범-510,방범용,가로변,서울특별시 광진구 긴고랑로30길34,서울특별시 광진구 긴고랑로30길34,,37.55825,127.086990,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900484,생활방범-511,방범용,가로변,서울특별시 광진구 능동로40길13,서울특별시 광진구 능동로40길13,,37.55802,127.080860,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900485,생활방범-512,방범용,가로변,서울특별시 광진구 긴고랑로26길23,서울특별시 광진구 긴고랑로26길23,,37.55933,127.085010,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900486,생활방범-513,방범용,가로변,서울특별시 광진구 동일로78길47,서울특별시 광진구 동일로78길47,,37.56876,127.082120,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900487,생활방범-514,방범용,가로변,서울특별시 광진구 능동로53길24-1,서울특별시 광진구 능동로53길24-1,,37.56666,127.083180,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900488,생활방범-515,방범용,가로변,서울특별시 광진구 능동로50길 31-9,서울특별시 광진구 능동로50길 31-9,,37.56393,127.085250,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900489,생활방범-516,방범용,가로변,서울특별시 광진구 면목로182,서울특별시 광진구 면목로182,,37.56941,127.083170,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900490,생활방범-517,방범용,가로변,서울특별시 광진구 면목로13길 17,서울특별시 광진구 면목로13길 17,,37.56922,127.082400,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900491,생활방범-518,방범용,가로변,서울특별시 광진구 용마산로33길 41,서울특별시 광진구 용마산로33길 41,,37.57023,127.083820,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900492,생활방범-519,방범용,가로변,서울특별시 광진구 용마산로28나길15,서울특별시 광진구 용마산로28나길15,,37.56825,127.087980,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900493,생활방범-520,방범용,가로변,서울특별시 광진구 천호대로127길19,서울특별시 광진구 천호대로127길19,,37.55366,127.089830,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900494,생활방범-521,방범용,가로변,서울특별시 광진구 용마산로20길9-1,서울특별시 광진구 용마산로20길9-1,,37.56268,127.087720,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900495,생활방범-522,방범용,가로변,서울특별시 광진구 용마산로8나길 36,서울특별시 광진구 용마산로8나길 36,,37.56015,127.090530,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900496,생활방범-523,방범용,가로변,서울특별시 광진구 긴고랑로 39길 54,서울특별시 광진구 긴고랑로 39길 54,,37.55932,127.092820,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900497,생활방범-524,방범용,가로변,서울특별시 광진구 천호대로112길 60,서울특별시 광진구 천호대로112길 60,,37.55351,127.080170,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900498,생활방범-525,방범용,가로변,서울특별시 광진구 영화사로13길21,서울특별시 광진구 영화사로13길21,,37.55514,127.094450,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900499,생활방범-526,방범용,가로변,서울특별시 광진구 자양로209,서울특별시 광진구 자양로209,,37.5459,127.085900,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900500,생활방범-527,방범용,가로변,서울특별시 광진구 광장로5길 25-1,서울특별시 광진구 광장로5길 25-1,,37.54865,127.104950,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900501,생활방범-528,방범용,가로변,서울특별시 광진구 광나루로595,서울특별시 광진구 광나루로595,,37.54253,127.094580,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900502,생활방범-529,방범용,가로변,서울특별시 광진구 천호대로 798,서울특별시 광진구 천호대로 798,,37.54562,127.101960,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900503,생활방범-530,방범용,가로변,서울특별시 광진구 아차산로 78길 90,서울특별시 광진구 아차산로 78길 90,,37.55118,127.110690,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900504,생활방범-531,방범용,가로변,서울특별시 광진구 군자로 183,서울특별시 광진구 군자로 183,,37.55677,127.078210,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900505,생활방범-532,방범용,가로변,서울특별시 광진구 천호대로102길60,서울특별시 광진구 천호대로102길60,,37.55652,127.072830,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900506,생활방범-533,방범용,가로변,서울특별시 광진구 면목로38,서울특별시 광진구 면목로38,,37.55741,127.076640,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900507,생활방범-534,방범용,가로변,서울특별시 광진구 능동로 267-14,서울특별시 광진구 능동로 267-14,,37.55418,127.076780,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900508,생활방범-535,방범용,가로변,서울특별시 광진구 자양로18길6,서울특별시 광진구 자양로18길6,,37.53735,127.083870,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900509,생활방범-536,방범용,가로변,서울특별시 광진구 자양로25길 14-1,서울특별시 광진구 자양로25길 14-1,,37.54167,127.083010,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900510,생활방범-537,방범용,가로변,서울특별시 광진구 광나루로 38길 8,서울특별시 광진구 광나루로 38길 8,,37.54437,127.088020,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900511,생활방범-538,방범용,가로변,서울특별시 광진구 아차산로53길 62-14,서울특별시 광진구 아차산로53길 62-14,,37.54027,127.086150,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900512,생활방범-540,방범용,가로변,서울특별시 광진구 아차산로 401-9,서울특별시 광진구 아차산로 401-9,,37.53779,127.087010,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900513,생활방범-541,방범용,가로변,서울특별시 광진구 광나루로44길55,서울특별시 광진구 광나루로44길55,,37.54186,127.091210,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900514,생활방범-542,방범용,가로변,서울특별시 광진구 아차산로58가길15,서울특별시 광진구 아차산로58가길15,,37.5359,127.090360,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900515,생활방범-543,방범용,가로변,서울특별시 광진구 뚝섬로47길29,서울특별시 광진구 뚝섬로47길29,,37.53369,127.078670,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900516,생활방범-544,방범용,가로변,서울특별시 광진구 자양로13다길10,서울특별시 광진구 자양로13다길10,,37.53271,127.079280,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900517,생활방범-545,방범용,가로변,서울특별시 광진구 뚝섬로681,서울특별시 광진구 뚝섬로681,,37.53227,127.085020,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900518,생활방범-546,방범용,가로변,서울특별시 광진구 자양로 117,서울특별시 광진구 자양로 117,,37.5389,127.082410,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900519,생활방범-547,방범용,가로변,서울특별시 광진구 자양로11길 11-1,서울특별시 광진구 자양로11길 11-1,,37.53456,127.083280,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900520,생활방범-548,방범용,가로변,서울특별시 광진구 자양로13길 20,서울특별시 광진구 자양로13길 20,,37.53526,127.082950,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900521,생활방범-549,방범용,가로변,서울특별시 광진구 자양로4가길6-10,서울특별시 광진구 자양로4가길6-10,,37.53204,127.087270,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900522,생활방범-550,방범용,가로변,서울특별시 광진구 뚝섬로52길 71,서울특별시 광진구 뚝섬로52길 71,,37.52922,127.078370,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900523,생활방범-551,방범용,가로변,서울특별시 광진구 뚝섬로703-1,서울특별시 광진구 뚝섬로703-1,,37.53318,127.087570,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900524,생활방범-552,방범용,가로변,서울특별시 광진구 뚝섬로 54길 61,서울특별시 광진구 뚝섬로 54길 61,,37.52895,127.079780,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900525,생활방범-553,방범용,가로변,서울특별시 광진구 자양번영로1길15,서울특별시 광진구 자양번영로1길15,,37.53058,127.074120,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900526,생활방범-554,방범용,가로변,서울특별시 광진구 자양번영로 7길 3,서울특별시 광진구 자양번영로 7길 3,,37.53551,127.076360,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900527,생활방범-555,방범용,가로변,서울특별시 광진구 자양동 84-27,서울특별시 광진구 자양동 84-27,,37.53305,127.064380,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900528,생활방범-556,방범용,가로변,서울특별시 광진구 뚝섬로27길3,서울특별시 광진구 뚝섬로27길3,,37.5361,127.065940,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900529,생활방범-557,방범용,가로변,서울특별시 광진구 아차산로24길 17,서울특별시 광진구 아차산로24길 17,,37.54017,127.064850,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900530,생활방범-558,방범용,가로변,서울특별시 광진구 아차산로192,서울특별시 광진구 아차산로192,,37.54129,127.064500,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900531,생활방범-559,방범용,가로변,서울특별시 광진구 자양강변길 119,서울특별시 광진구 자양강변길 119,,37.53216,127.065110,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900532,생활방범-560,방범용,가로변,서울특별시 광진구 동일로26길 47,서울특별시 광진구 동일로26길 47,,37.54463,127.068610,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900533,생활방범-561,방범용,가로변,서울특별시 광진구 동일로28길54,서울특별시 광진구 동일로28길54,,37.54592,127.069480,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900534,생활방범-562,방범용,가로변,서울특별시 광진구 아차산로 23길 45,서울특별시 광진구 아차산로 23길 45,,37.54392,127.066870,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900535,생활방범-563,방범용,가로변,서울특별시 광진구 아차산로 21길 109,서울특별시 광진구 아차산로 21길 109,,37.54655,127.067390,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900536,생활방범-564,방범용,가로변,서울특별시 광진구 광나루로 14길 26,서울특별시 광진구 광나루로 14길 26,,37.54683,127.068360,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900537,생활방범-565,방범용,가로변,서울특별시 광진구 능동로 16길 14,서울특별시 광진구 능동로 16길 14,,37.54483,127.073870,양방향,N,N,Y,,2021,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:09
3040000,202530400000900538,생활방범-566,방범용,가로변,서울특별시 광진구 긴고랑로7길 101,서울특별시 광진구 긴고랑로7길 101,,37.56751,127.081370,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900539,생활방범-567,방범용,가로변,서울특별시 광진구 천호대로119길 16,서울특별시 광진구 천호대로119길 16,,37.55537,127.086170,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900540,생활방범-568,방범용,가로변,서울특별시 광진구 용마산로 33길 9-7,서울특별시 광진구 용마산로 33길 9-7,,37.56975,127.085390,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900541,생활방범-569,방범용,가로변,서울특별시 광진구 영화사로 16,서울특별시 광진구 영화사로 16,,37.55773,127.089310,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900542,생활방범-570,방범용,가로변,서울특별시 광진구 긴고랑로 44길 26-12,서울특별시 광진구 긴고랑로 44길 26-12,,37.55857,127.094500,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900543,생활방범-571,방범용,가로변,서울특별시 광진구 천호대로 114길 58,서울특별시 광진구 천호대로 114길 58,,37.55323,127.081620,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900544,생활방범-572,방범용,가로변,서울특별시 광진구 자양로 237-1,서울특별시 광진구 자양로 237-1,,37.54782,127.088060,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900545,생활방범-573,방범용,가로변,서울특별시 광진구 영화사로 11길 39,서울특별시 광진구 영화사로 11길 39,,37.55604,127.095120,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900546,생활방범-574,방범용,가로변,서울특별시 광진구 광장로 7길 27,서울특별시 광진구 광장로 7길 27,,37.54898,127.105560,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900547,생활방범-575,방범용,가로변,서울특별시 광진구 동일로56길 48,서울특별시 광진구 동일로56길 48,,37.55536,127.074610,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900548,생활방범-576,방범용,가로변,서울특별시 광진구 동일로38길 17,서울특별시 광진구 동일로38길 17,,37.55124,127.070410,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900549,생활방범-577,방범용,가로변,서울특별시 광진구 동일로 212,서울특별시 광진구 동일로 212,,37.55053,127.069230,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900550,생활방범-578,방범용,가로변,서울특별시 광진구 군자로10길22,서울특별시 광진구 군자로10길22,,37.54887,127.071890,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900551,생활방범-579,방범용,가로변,서울특별시 광진구 천호대로 104길22,서울특별시 광진구 천호대로 104길22,,37.55755,127.075350,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900552,생활방범-580,방범용,가로변,서울특별시 광진구 광나루로 19길51,서울특별시 광진구 광나루로 19길51,,37.54976,127.072650,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900553,생활방범-581,방범용,가로변,서울특별시 광진구 광나루로19길 31,서울특별시 광진구 광나루로19길 31,,37.54897,127.073300,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900554,생활방범-582,방범용,가로변,서울특별시 광진구 광나루로 16길 18,서울특별시 광진구 광나루로 16길 18,,37.5468,127.069190,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900555,생활방범-583,방범용,가로변,서울특별시 광진구 군자로 43,서울특별시 광진구 군자로 43,,37.54706,127.070270,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900556,생활방범-584,방범용,가로변,서울특별시 광진구 능동로 17길 6,서울특별시 광진구 능동로 17길 6,,37.54611,127.072970,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900557,생활방범-585,방범용,가로변,서울특별시 광진구 군자로 5길 29,서울특별시 광진구 군자로 5길 29,,37.5448,127.069510,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900558,생활방범-586,방범용,가로변,서울특별시 광진구 능동로 13길 39,서울특별시 광진구 능동로 13길 39,,37.54333,127.070400,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900559,생활방범-587,방범용,가로변,서울특별시 광진구 광나루로 14길 31,서울특별시 광진구 광나루로 14길 31,,37.54634,127.068130,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900560,생활방범-588,방범용,가로변,서울특별시 광진구 아차산로39길 36,서울특별시 광진구 아차산로39길 36,,37.53894,127.075690,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900561,생활방범-589,방범용,가로변,서울특별시 광진구 아차산로 78길 18,서울특별시 광진구 아차산로 78길 18,,37.5504,127.109760,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900562,생활방범-590,방범용,가로변,서울특별시 광진구 아차산로 75길 9,서울특별시 광진구 아차산로 75길 9,,37.54628,127.104680,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900563,생활방범-591,방범용,가로변,서울특별시 광진구 능동로 25길 48,서울특별시 광진구 능동로 25길 48,,37.5531,127.074710,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900564,생활방범-592,방범용,가로변,서울특별시 광진구 능동로 21길 14-10,서울특별시 광진구 능동로 21길 14-10,,37.55175,127.075820,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900565,생활방범-593,방범용,가로변,서울특별시 광진구 군자로 160-1,서울특별시 광진구 군자로 160-1,,37.55511,127.076740,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900566,생활방범-594,방범용,가로변,서울특별시 광진구 동일로 26길 9,서울특별시 광진구 동일로 26길 9,,37.54531,127.066680,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900567,생활방범-595,방범용,가로변,서울특별시 광진구 면목로9길31,서울특별시 광진구 면목로9길31,,37.56079,127.076620,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900568,생활방범-596,방범용,가로변,서울특별시 광진구 천호대로123길83-13,서울특별시 광진구 천호대로123길83-13,,37.55913,127.085910,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900569,생활방범-597,방범용,가로변,서울특별시 광진구 면목로15길30,서울특별시 광진구 면목로15길30,,37.56907,127.081300,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900570,생활방범-598,방범용,가로변,서울특별시 광진구 용마산로22길9,서울특별시 광진구 용마산로22길9,,37.56358,127.087720,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
3040000,202530400000900571,생활방범-599,방범용,가로변,서울특별시 광진구 능동로24길60-84길,서울특별시 광진구 능동로24길60-84길,,37.55254,127.080140,양방향,N,N,Y,,2022,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:10
