개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3040000,202530400000800620,서울특별시 광진구청,서울특별시 광진구 아차산로23길 23-5,,생활방범,1,,,,,02-450-7678,37.54327,127.06614,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800621,서울특별시 광진구청,서울특별시 광진구 군자로6길 20,,생활방범,1,,,,,02-450-7678,37.54593,127.07174,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800622,서울특별시 광진구청,서울특별시 광진구 군자로6길 51,,생활방범,1,,,,,02-450-7678,37.54581,127.0723,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800623,서울특별시 광진구청,서울특별시 광진구 천호대로111길 9,,생활방범,1,,,,,02-450-7678,37.55694,127.08217,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800624,서울특별시 광진구청,서울특별시 광진구 천호대로 585,,생활방범,1,,,,,02-450-7678,37.55594,127.08322,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800625,서울특별시 광진구청,서울특별시 광진구 천호대로 115길 29,,생활방범,1,,,,,02-450-7678,37.5571,127.08394,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800626,서울특별시 광진구청,서울특별시 광진구 긴고랑로20길 28,,생활방범,1,,,,,02-450-7678,37.56003,127.08321,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800627,서울특별시 광진구청,서울특별시 광진구 동일로 338,,생활방범,1,,,,,02-450-7678,37.56084,127.07502,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800628,서울특별시 광진구청,서울특별시 광진구 동일로 360,,생활방범,1,,,,,02-450-7678,37.56299,127.07579,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800629,서울특별시 광진구청,서울특별시 광진구 동일로68길 49,,생활방범,1,,,,,02-450-7678,37.5612,127.07835,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800630,서울특별시 광진구청,서울특별시 광진구 용마산로 183,,생활방범,1,,,,,02-450-7678,37.57009,127.08609,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800631,서울특별시 광진구청,서울특별시 광진구 용마산로22길 5-8,,생활방범,1,,,,,02-450-7678,37.56121,127.08725,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800632,서울특별시 광진구청,서울특별시 광진구 용마산로22길 19-19,,생활방범,1,,,,,02-450-7678,37.5646,127.088,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800633,서울특별시 광진구청,서울특별시 광진구 용마산로8라길 30,,생활방범,1,,,,,02-450-7678,37.56121,127.09047,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800634,서울특별시 광진구청,서울특별시 광진구 자양로51길 28,,생활방범,1,,,,,02-450-7678,37.55401,127.09231,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800635,서울특별시 광진구청,서울특별시 광진구 천호대로 623-1,,생활방범,1,,,,,02-450-7678,37.55435,127.18707,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800636,서울특별시 광진구청,서울특별시 광진구 능동로36길 186,,생활방범,1,,,,,02-450-7678,37.55238,127.08842,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800637,서울특별시 광진구청,서울특별시 광진구 자양로41길 26-9,,생활방범,1,,,,,02-450-7678,37.55039,127.08989,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800638,서울특별시 광진구청,서울특별시 광진구 자양로 282,,생활방범,1,,,,,02-450-7678,37.55092,127.09155,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800639,서울특별시 광진구청,서울특별시 광진구 자양로37길 38,,생활방범,1,,,,,02-450-7678,37.54872,127.08639,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800640,서울특별시 광진구청,서울특별시 광진구 뚝섬로52가길 42,,생활방범,1,,,,,02-450-7678,37.53081,127.08158,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800641,서울특별시 광진구청,서울특별시 광진구 뚝섬로52가길 10,,생활방범,1,,,,,02-450-7678,37.53125,127.07997,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800642,서울특별시 광진구청,서울특별시 광진구 뚝섬로24길 74,,생활방범,1,,,,,02-450-7678,37.53301,127.06225,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800643,서울특별시 광진구청,서울특별시 광진구 용마산로 160,,생활방범,1,,,,,02-450-7678,37.56804,127.08617,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800644,서울특별시 광진구청,서울특별시 광진구 뚝섬로31가길 12,,생활방범,1,,,,,02-450-7678,37.53612,127.06733,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800645,서울특별시 광진구청,서울특별시 광진구 자양로15길 72,,생활방범,1,,,,,02-450-7678,37.53502,127.07974,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800646,서울특별시 광진구청,서울특별시 광진구 군자로 96-14,,생활방범,1,,,,,02-450-7678,37.55133,127.07181,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800647,서울특별시 광진구청,서울특별시 광진구 군자로2길 4,,생활방범,1,,,,,02-450-7678,37.54446,127.01526,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800648,서울특별시 광진구청,서울특별시 광진구 용마산로8마길 26,,생활방범,1,,,,,02-450-7678,37.56131,127.09084,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800649,서울특별시 광진구청,서울특별시 광진구 면목로 136-1,,생활방범,1,,,,,02-450-7678,37.56551,127.08112,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800650,서울특별시 광진구청,서울특별시 광진구 뚝섬로58가길 9,,생활방범,1,,,,,02-450-7678,37.53072,127.08424,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800651,서울특별시 광진구청,서울특별시 광진구 강변역로 53,,생활방범,1,,,,,02-450-7678,37.53559,127.09385,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800652,서울특별시 광진구청,서울특별시 광진구 자양로 96,,생활방범,1,,,,,02-450-7678,37.53621,127.0839,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800653,서울특별시 광진구청,서울특별시 광진구 구의로3길 11,,생활방범,1,,,,,02-450-7678,37.54025,127.08794,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800654,서울특별시 광진구청,서울특별시 광진구 구의로 19,,생활방범,1,,,,,02-450-7678,37.53969,127.08939,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800655,서울특별시 광진구청,서울특별시 광진구 천호대로107길 40,,생활방범,1,,,,,02-450-7678,37.5594,127.07916,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800656,서울특별시 광진구청,서울특별시 광진구 동일로32길 14-6,,생활방범,1,,,,,02-450-7678,37.54908,127.0689,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800657,서울특별시 광진구청,서울특별시 광진구 면목로 5길 36,,생활방범,1,,,,,02-450-7678,37.55658,127.07408,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800658,서울특별시 광진구청,서울특별시 광진구 아차산로 241,,생활방범,1,,,,,02-450-7678,37.54029,127.07021,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800659,서울특별시 광진구청,서울특별시 광진구 영화사로3길 53,,생활방범,1,,,,,02-450-7678,37.55824,127.09265,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800660,서울특별시 광진구청,서울특별시 광진구 뚝섬로50길 39,,생활방범,1,,,,,02-450-7678,37.53063,127.07782,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800661,서울특별시 광진구청,서울특별시 광진구 구의강변로 77,,생활방범,1,,,,,02-450-7678,37.53769,127.0933,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800662,서울특별시 광진구청,서울특별시 광진구 자양로 130,,생활방범,1,,,,,02-450-7678,37.5395,127.08337,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800663,서울특별시 광진구청,서울특별시 광진구 뚝섬로23가길 35,,생활방범,1,,,,,02-450-7678,37.53867,127.0659,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800664,서울특별시 광진구청,서울특별시 광진구 뚝섬로 515,,생활방범,1,,,,,02-450-7678,37.53564,127.06755,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800665,서울특별시 광진구청,서울특별시 광진구 광나루로13길 16,,생활방범,1,,,,,02-450-7678,37.549,127.0686,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800666,서울특별시 광진구청,서울특별시 광진구 능동로 160,,생활방범,1,,,,,02-450-7678,37.54487,127.07313,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800667,서울특별시 광진구청,서울특별시 광진구 능동로19길 10,,생활방범,1,,,,,02-450-7678,37.54705,127.07328,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800668,서울특별시 광진구청,서울특별시 광진구 광나루로 424,,생활방범,1,,,,,02-450-7678,37.54607,127.07634,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800669,서울특별시 광진구청,서울특별시 광진구 능동로23길 12,,생활방범,1,,,,,02-450-7678,37.55212,127.07614,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800670,서울특별시 광진구청,서울특별시 광진구 아차산로 306,,생활방범,1,,,,,02-450-7678,37.538,127.07703,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800671,서울특별시 광진구청,서울특별시 광진구 자양로23나길 7,,생활방범,1,,,,,02-450-7678,37.54222,127.08263,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800672,서울특별시 광진구청,서울특별시 광진구 아차산로 401,,생활방범,1,,,,,02-450-7678,37.53759,127.08735,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800673,서울특별시 광진구청,서울특별시 광진구 뚝섬로64길 50,,생활방범,1,,,,,02-450-7678,37.5313,127.08904,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800674,서울특별시 광진구청,서울특별시 광진구 자양로44길 113,,생활방범,1,,,,,02-450-7678,37.55089,127.09696,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800675,서울특별시 광진구청,서울특별시 광진구 아차산로76길 34,,생활방범,1,,,,,02-450-7678,37.54665,127.10738,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800676,서울특별시 광진구청,서울특별시 광진구 아차산로78가길 3,,생활방범,1,,,,,02-450-7678,37.54951,127.10931,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800677,서울특별시 광진구청,서울특별시 광진구 아차산로55길 61,,생활방범,1,,,,,02-450-7678,37.54012,127.08655,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800678,서울특별시 광진구청,서울특별시 광진구 뚝섬로57길 50,,생활방범,1,,,,,02-450-7678,37.53394,127.08245,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800679,서울특별시 광진구청,서울특별시 광진구 자양로3길 65-9,,생활방범,1,,,,,02-450-7678,37.52926,127.08315,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800680,서울특별시 광진구청,서울특별시 광진구 군자로13길 18-7,,생활방범,1,,,,,02-450-7678,37.55272,127.07094,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800681,서울특별시 광진구청,서울특별시 광진구 동일로60길 14,,생활방범,1,,,,,02-450-7678,37.55848,127.07405,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800682,서울특별시 광진구청,서울특별시 광진구 천호대로129길 49,,생활방범,1,,,,,02-450-7678,37.55369,127.09187,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800683,서울특별시 광진구청,서울특별시 광진구 뚝섬로26길 5,,생활방범,1,,,,,02-450-7678,37.53615,127.06454,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800684,서울특별시 광진구청,서울특별시 광진구 영화사로9나길 32,,생활방범,1,,,,,02-450-7678,37.55759,127.09572,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800685,서울특별시 광진구청,서울특별시 광진구 광나루로40길 56,,생활방범,1,,,,,02-450-7678,37.54229,127.08899,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800686,서울특별시 광진구청,서울특별시 광진구 자양로50길 22-8,,생활방범,1,,,,,02-450-7678,37.55182,127.09369,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800687,서울특별시 광진구청,서울특별시 광진구 용마산로14길 9-5,,생활방범,1,,,,,02-450-7678,37.56152,127.08798,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800688,서울특별시 광진구청,서울특별시 광진구 천호대로119길 61,,생활방범,1,,,,,02-450-7678,37.55755,127.08585,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800689,서울특별시 광진구청,서울특별시 광진구 자양로42길 44 (구의동),,생활방범,1,,,,,02-450-7678,37.54832,127.09216,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800690,서울특별시 광진구청,서울특별시 광진구 광나루로52길 12 (구의동),,생활방범,1,,,,,02-450-7678,37.54125,127.09432,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800691,서울특별시 광진구청,서울특별시 광진구 아차산로60길 13-8,,생활방범,1,,,,,02-450-7678,37.53804,127.09237,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800692,서울특별시 광진구청,서울특별시 광진구 아차산로59길 49 (구의동),,생활방범,1,,,,,02-450-7678,37.5406,127.09066,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800693,서울특별시 광진구청,서울특별시 광진구 광나루로44길 32 (구의동),,생활방범,1,,,,,02-450-7678,37.54288,127.09113,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800694,서울특별시 광진구청,서울특별시 광진구 광나루로56길 86 (구의동),,생활방범,1,,,,,02-450-7678,37.53675,127.09481,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800695,서울특별시 광진구청,서울특별시 광진구 광나루로56길 86 (구의동),,생활방범,1,,,,,02-450-7678,37.53735,127.09452,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800696,서울특별시 광진구청,서울특별시 광진구 동일로56길 29 (군자동),,생활방범,1,,,,,02-450-7678,37.55601,127.07374,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800697,서울특별시 광진구청,서울특별시 광진구 천호대로116길 66 (능동),,생활방범,1,,,,,02-450-7678,37.55242,127.08298,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800698,서울특별시 광진구청,서울특별시 광진구 능동로30길 23 (능동),,생활방범,1,,,,,02-450-7678,37.55356,127.07928,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800699,서울특별시 광진구청,서울특별시 광진구 능동로30길 23 (능동),,생활방범,1,,,,,02-450-7678,37.55374,127.07943,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800700,서울특별시 광진구청,서울특별시 광진구 자양로13길 41 (자양동),,생활방범,1,,,,,02-450-7678,37.53435,127.08221,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800701,서울특별시 광진구청,서울특별시 광진구 아차산로40길 46 (자양동),,생활방범,1,,,,,02-450-7678,37.53582,127.07771,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800702,서울특별시 광진구청,서울특별시 광진구 뚝섬로62길 24 (자양동),,생활방범,1,,,,,02-450-7678,37.53213,127.08783,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800703,서울특별시 광진구청,서울특별시 광진구 뚝섬로34길 25-19 (자양동),,생활방범,1,,,,,02-450-7678,37.53366,127.06985,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800704,서울특별시 광진구청,서울특별시 광진구 아차산로32길 17 (자양동),,생활방범,1,,,,,02-450-7678,37.53926,127.06823,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800705,서울특별시 광진구청,서울특별시 광진구 아차산로32길 17 (자양동),,생활방범,1,,,,,02-450-7678,37.53913,127.06856,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800706,서울특별시 광진구청,서울특별시 광진구 자양1동 859-1,,생활방범,1,,,,,02-450-7678,37.53859,127.08173,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800707,서울특별시 광진구청,서울특별시 광진구 자양4동 553-22,,생활방범,1,,,,,02-450-7678,37.53507,127.06781,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800708,서울특별시 광진구청,서울특별시 광진구 자양4동 74-21,,생활방범,1,,,,,02-450-7678,37.53294,127.06637,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800709,서울특별시 광진구청,서울특별시 광진구 긴고랑로5길 10 (중곡동),,생활방범,1,,,,,02-450-7678,37.56471,127.07935,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800710,서울특별시 광진구청,서울특별시 광진구 긴고랑로5길 10 (중곡동),,생활방범,1,,,,,02-450-7678,37.55964,127.0841,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800711,서울특별시 광진구청,서울특별시 광진구 용마산로33길 25 (중곡동),,생활방범,1,,,,,02-450-7678,37.56999,127.08449,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800712,서울특별시 광진구청,서울특별시 광진구 영화사로7길 25 (중곡동),,생활방범,1,,,,,02-450-7678,37.55694,127.09214,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800713,서울특별시 광진구청,서울특별시 광진구 영화사로7길 25 (중곡동),,생활방범,1,,,,,02-450-7678,37.55905,127.09091,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800714,서울특별시 광진구청,서울특별시 광진구 동일로28길 16 (화양동),,생활방범,1,,,,,02-450-7678,37.54655,127.06769,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800715,서울특별시 광진구청,서울특별시 광진구 아차산로25길 27 (화양동),,생활방범,1,,,,,02-450-7678,37.54288,127.06681,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800716,서울특별시 광진구청,서울특별시 광진구 화양동 110-34,,생활방범,1,,,,,02-450-7678,37.54656,127.07183,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800717,서울특별시 광진구청,서울특별시 광진구 군자로3길 15 (화양동),,생활방범,1,,,,,02-450-7678,37.54455,127.07065,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800718,서울특별시 광진구청,서울특별시 광진구 아차산로31길 14 (화양동),,생활방범,1,,,,,02-450-7678,37.54153,127.06978,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800719,서울특별시 광진구청,서울특별시 광진구 뚝섬로56길 28 (자양동),,생활방범,1,,,,,02-450-7678,37.53016,127.08234,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800720,서울특별시 광진구청,서울특별시 광진구 천호대로 717-18 (구의동),,생활방범,1,,,,,02-450-7678,37.54927,127.09471,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800721,서울특별시 광진구청,서울특별시 광진구 천호대로 717-18 (구의동),,생활방범,1,,,,,02-450-7678,37.54811,127.09644,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:32
3040000,202530400000800722,서울특별시 광진구청,서울특별시 광진구 천호대로 717-18 (구의동),,생활방범,1,,,,,02-450-7678,37.54793,127.09702,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800723,서울특별시 광진구청,서울특별시 광진구 천호대로 717-18 (구의동),,생활방범,1,,,,,02-450-7678,37.54787,127.0982,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800724,서울특별시 광진구청,서울특별시 광진구 천호대로 717-18 (구의동),,생활방범,1,,,,,02-450-7678,37.54751,127.09834,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800725,서울특별시 광진구청,서울특별시 광진구 천호대로 760,,생활방범,1,,,,,02-450-7678,37.54635,127.09823,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800726,서울특별시 광진구청,서울특별시 광진구 동일로52길 27,,생활방범,1,,,,,02-450-7678,37.55433,127.07298,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800727,서울특별시 광진구청,서울특별시 광진구  구의동 560-5,,생활방범,1,,,,,02-450-7678,37.55531,127.09516,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800728,서울특별시 광진구청,서울특별시 광진구 구의강변로3길 39,,생활방범,1,,,,,02-450-7678,37.53659,127.0903,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800729,서울특별시 광진구청,서울특별시 광진구 자양로13다길 34,,생활방범,1,,,,,02-450-7678,37.53321,127.07812,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800730,서울특별시 광진구청,서울특별시 광진구  자양동 689-6,,생활방범,1,,,,,02-450-7678,37.53084,127.0886,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800731,서울특별시 광진구청,서울특별시 광진구 자양번영로3길 16 (자양동),,생활방범,1,,,,,02-450-7678,37.53207,127.0744,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800732,서울특별시 광진구청,서울특별시 광진구 아차산로73길 15 (광장동),,생활방범,1,,,,,02-450-7678,37.54594,127.1039,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800733,서울특별시 광진구청,서울특별시 광진구 광장로1가길 31 (광장동),,생활방범,1,,,,,02-450-7678,37.54813,127.10059,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800734,서울특별시 광진구청,서울특별시 광진구 천호대로 760,,생활방범,1,,,,,02-450-7678,37.54624,127.09873,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800735,서울특별시 광진구청,서울특별시 광진구 천호대로 760,,생활방범,1,,,,,02-450-7678,37.54656,127.09898,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800736,서울특별시 광진구청,서울특별시 광진구 도로명주소 없음,,생활방범,1,,,,,02-450-7678,37.56863,127.07793,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800737,서울특별시 광진구청,서울특별시 광진구 도로명주소 없음,,생활방범,1,,,,,02-450-7678,37.54926,127.10142,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800738,서울특별시 광진구청,서울특별시 광진구 도로명주소 없음,,생활방범,1,,,,,02-450-7678,37.54976,127.10132,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800739,서울특별시 광진구청,서울특별시 광진구 천호대로140길 60,,생활방범,1,,,,,02-450-7678,37.54413,127.09922,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800740,서울특별시 광진구청,서울특별시 광진구 천호대로140길 60,,생활방범,1,,,,,02-450-7678,37.54433,127.09974,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800741,서울특별시 광진구청,서울특별시 광진구 천호대로140길 60,,생활방범,1,,,,,02-450-7678,37.54464,127.09932,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800742,서울특별시 광진구청,서울특별시 광진구 천호대로140길 60,,생활방범,1,,,,,02-450-7678,37.54576,127.10073,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800743,서울특별시 광진구청,서울특별시 광진구 자양4동 199-4,,생활방범,1,,,,,02-450-7678,37.5363,127.06177,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800744,서울특별시 광진구청,서울특별시 광진구 구의1동 668-5,,생활방범,1,,,,,02-450-7678,37.54585,127.08845,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800745,서울특별시 광진구청,서울특별시 광진구 광장동 344-10,,생활방범,1,,,,,02-450-7678,37.54904,127.1074,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800746,서울특별시 광진구청,서울특별시 광진구 자양3동 784-2,,생활방범,1,,,,,02-450-7678,37.53584,127.0677,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800747,서울특별시 광진구청,서울특별시 광진구 광장동 381-44,,생활방범,1,,,,,02-450-7678,37.5495,127.0991,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800748,서울특별시 광진구청,서울특별시 광진구 용마도시자연공원-사무실,,생활방범,1,,,,,02-450-7678,37.56227,127.09624,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
3040000,202530400000800749,서울특별시 광진구청,서울특별시 광진구 용마도시자연공원-입구,,생활방범,1,,,,,02-450-7678,37.56224,127.09614,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:33
